population,current_stock,daily_consumption,incoming_supply,people_per_unit,hours_until_shortage
1353,14529.310834477528,3985.9978021357547,17834.865757969754,1.3665045831121203,198.03021425529508
11353,19785.92914912423,7170.271147114731,9188.43033131234,2.961224365981228,103.08616377687099
4789,13197.371782562395,8862.19616823214,19946.656132514465,2.129348915725033,89.28399879579189
17713,19524.580107455913,4537.303465104457,2730.312266319617,2.887845335587359,116.88658930214764
17576,6974.4151532985825,6782.711278451512,17146.46398288001,1.0285315141227844,86.4197580307194
5996,41246.512467198045,8449.656206856831,7267.773336438554,1.6307558613354232,142.42799659710138
8420,48201.00122313947,2538.697014481897,15906.512397673445,1.1448136536707456,604.8041315680639
3200,33127.412272679416,8863.69419177593,9975.210228024218,2.764519558621432,116.15112669579803
7128,40524.75405612804,8617.017160606727,10462.309050186692,2.100278075994437,141.7361862512689
18458,11789.93032663871,698.2810213705045,10659.145007440547,2.19882194675986,772.7475652635032
15888,3606.3144636906045,4763.388809286508,4833.14129064035,2.010259404867729,42.30350462432794
19036,31542.050788007047,1200.3981205314753,1067.447688657146,2.4821956160427714,655.5978330550125
7692,40970.158675012186,8872.929697435568,13066.463969051028,1.7735454428441575,148.06738834669696
6068,41799.96876442559,2472.387799615076,513.4603585485653,2.6693729171114446,410.95081497693207
10838,26871.792979572674,3772.6728491388526,14529.72292878935,0.6038147526660171,260.54803055581897
2051,31293.98570285222,9385.929579732705,6473.470545681739,2.4970620459035286,95.75187463494147
5179,18728.44890841062,5664.500656019043,7921.005269734591,0.5441905385126182,113.95240314477252
18504,41618.11347039697,9278.013927322263,15057.66937381881,1.325014048079378,146.69873303139445
12226,35031.4765461487,4669.711325309129,3017.9778033173156,1.6312248035183936,195.2748195426561
13484,9700.618189691359,9829.506596178182,12990.615588687913,1.883542676843312,57.010533176677285
11936,14332.202038871848,9557.074801105802,11453.122803999542,2.7592532128888223,65.48372899801946
9127,8016.876506260911,299.1746632852836,8340.23937123523,2.749524750324784,1306.0033890581742
18351,25533.331130587558,4121.012380018377,12512.06002724554,2.553286532635881,226.22019972959504
18729,10510.816195470481,9504.533700310503,7203.218047270503,2.959193207239057,42.947678727282614
2034,8359.017255244366,8161.130905407487,5288.71530280621,1.245540100087391,40.01252657595194
15863,8441.460195789281,2198.7731126958624,1787.1840447357745,2.34779920176715,113.20170883517393
1990,13660.639332487204,8860.666380753788,11812.140314278085,0.6588639599604369,72.69732940913833
6984,40546.94725674828,2095.671601387493,19202.52918502027,1.2987329393137217,685.2755601748142
12440,46945.419111062576,9368.22828453343,16113.340544188028,1.3097249999306628,156.10699543728893
9713,49795.00364743791,922.1561801952076,1882.2760027324637,1.1531910145379483,1348.0101800006958
669,2493.91062097862,9468.68738946818,4388.903634635181,2.9409293983723503,19.411109665531573
5335,28660.865647404975,915.0869992505858,12987.634711832432,2.861495667174344,1097.8486717874364
1200,13688.980082565775,2355.9173839557757,40.96479351760163,1.4828751852913988,140.46728930929598
1450,49450.98665469662,5705.0388378360985,11262.065294541544,1.4284820601226504,255.77026372545444
19929,49224.25921847268,1961.5294807638272,19479.66913806916,1.7184301524507917,843.6990575395057
12529,46738.27287250961,3953.51083747176,7042.444483497876,1.5688372386602951,328.8583893181698
19502,1204.0946171967478,1772.4058477797823,17870.60334005774,1.2550241576182053,256.9898030043589
4330,8148.808011606188,5622.026731479628,2156.3637774110366,1.1583920703260315,39.084082199799745
17181,27846.303434438123,6148.1830454795045,929.5560894382238,2.8265397595083446,115.13818234969858
1009,9770.772241173916,2282.5038907773264,6946.748709961903,1.0015022389407036,174.97360652204438
14994,42815.161214770334,2986.482639338071,11575.930664790001,1.494237137571139,440.2750827066504
6393,35137.01204236851,7407.335721831919,16691.39385297735,2.2287610524165538,167.768609202176
13574,9612.094927297872,957.2613138449044,3707.4463866071983,2.9329262756516745,336.5319740792465
18324,41011.36043660331,4583.739838277355,5231.003615220025,2.2741540279621884,239.5731974247779
12123,25164.554524583014,2971.764971162695,9576.509066026518,1.8592281224873464,284.3747626607798
14577,35630.729728061706,4182.20239252539,6917.40335260014,1.658933474830484,249.97471299300122
8081,7421.521182773835,8370.84890620565,86.39254603040936,2.1120929198895295,22.344170173755483
16702,26133.706507415864,9793.065274673061,6611.489253383045,2.216052990195684,78.82938438992257
5729,38928.733846580835,1885.8743806355249,5215.403359966617,2.982192476530747,560.4369993155423
948,17606.568903041985,705.028728506317,10102.013641252242,1.3733463564113195,942.5014005697082
17517,9747.765890013514,2049.72817638147,2320.9485919727226,1.0310918174304238,139.2671867811884
6386,32153.665339390027,8738.327297539785,13701.303261411722,1.562975697970663,123.20751909218068
17902,32381.504207365917,8806.65957019586,5881.1230485580345,1.1155761691053758,104.89673271426969
6146,10615.206856165512,2938.7560908628407,4597.800056476495,0.615357239449124,125.43710623304862
1417,3932.8271600442845,3365.62004236126,6091.852684976364,2.9182431494005856,70.02494349074672
9515,8739.332117801532,6673.485073915297,9186.91635967451,0.6527280101335984,61.91952289179287
13998,14138.601146361447,3483.459841596008,17752.215708886186,1.7036398223991174,219.32702304238634
7437,2295.766940281632,9050.32608146697,13747.91716968377,1.6948553722826294,41.33241306010792
14426,46175.21383553803,8030.511884544603,3547.5509157389683,0.9634721809221315,142.73985134761915
4773,11909.911387216682,3642.3608071644367,13453.108804539053,1.9437840738412153,169.3778765508315
18916,37076.50089441211,9725.635302607807,3062.7224133328546,2.5610332297669642,95.70092299275969
9290,21025.546853929936,7474.816374530893,6372.523386591065,2.6909136946777976,89.72994354441953
13763,25348.199240841128,7597.267213347833,9262.820296809234,1.4146446154245769,111.30434865962113
2864,27078.667459767777,9607.445642371948,12723.142166586953,0.98547333362425,95.01375949567179
14003,38753.39226022892,4363.629524834434,9401.585315088198,1.7674073582630487,271.6461695099284
502,39501.695642295155,509.9981219146307,11670.71643508035,0.8044063154468193,2402.056510099133
5777,7493.010493506212,9910.494310573022,13655.192090346407,2.6256568834840035,51.583386984930875
5805,15515.50025851559,9359.327606323952,19234.312408146398,1.650697519579892,95.23778402312378
16000,28865.42144622032,9665.042673818718,18116.094870451227,2.724306110329169,114.26985818925364
6539,16855.10074657481,4791.365079084244,10130.959809167916,0.5941820211735173,140.17772083662013
10618,7073.565554093474,1729.2298490569212,14855.88814991758,2.6147829974034016,306.1860472513184
4646,20717.494775951072,2038.5531901094162,8774.703635140544,1.149024251571941,347.16657462842613
7465,11311.984710924244,4785.268277082631,19320.775603060534,2.8887511644596535,152.4899445979764
4262,7601.955895090107,6786.336248101568,1553.9133544433214,0.6928751529312506,35.367511658143265
19598,15549.402468626324,4704.925412860174,4103.889637835585,2.5963653364128736,102.1962585213505
19356,15334.567053140441,4006.4314418879517,5170.76939066649,1.8346530864834754,121.8148093952375
4715,5311.268732870682,9638.572836755777,5638.959098832308,0.9852272439043265,25.114920900898174
1117,29413.816149273513,6512.370523995519,5493.194269340595,1.577998235961518,123.24962798244985
18277,16060.014722348973,4132.827852915911,12092.104491885468,1.2587980716968712,167.48713509114276
19348,9077.713516917791,6929.4285558672955,17875.283212144597,1.0956926519216263,90.02066010154812
16066,41020.55855606615,7938.40263646417,1345.7069747575922,2.0540254584669397,127.00359381987086
2302,627.4953345245659,3737.086401145264,16640.969778956664,2.1885101285376507,108.75144316673442
8855,22987.42645307851,4803.354890732361,6003.77332163984,0.766161290992414,142.0999483101055
10873,22029.826784007768,6454.50873287851,11786.212201724116,2.3131724810532464,123.83880703130936
9647,33721.88525077599,6412.14432065071,13175.049058278466,1.7075213203143897,180.41062647035142
15949,19775.295495793114,1837.3709068429164,11238.033555477557,1.825221370771457,400.9139702977758
11098,25879.45590109171,5019.981577456552,1886.1352880123873,2.3592989377350877,133.61764277037273
12888,45468.33408173677,2665.3132197102964,9678.361092648658,1.5795338291765653,499.9881924089923
14865,8829.977656875462,9144.560538090542,1255.8730987058352,1.9838744314230703,33.256513521551604
1218,5722.631863226413,5015.055023596483,51.57323797132074,1.7825964392470568,24.122162701980614
10664,37464.53717673311,7689.277116513297,4034.149202560031,0.796851513477693,127.36735244560606
17878,37273.629216222995,536.8497227737619,5949.125608293013,1.569260488140344,1926.5645915188097
14088,46022.452709603705,3877.935742067561,13730.46130542188,2.590349030987173,367.5987884131803
17720,49166.2747933809,1672.0387025356652,7686.176067109902,0.5749826075509739,817.3847114941193
12038,19527.09274570952,3990.5263976958386,9787.192386948047,0.5840022572770369,175.7991818171729
10988,19182.646577999523,7970.894922128969,11967.658848659654,2.8230251551016594,99.01442289056678
10851,45280.551119240044,9276.451908901572,683.1863642153402,2.5503887229645676,121.86601656872422
8259,43105.219842995815,9170.861726017667,6957.743972173729,0.508836867075527,129.7824810687232
1541,19084.315222772628,1276.8287633359462,8537.007561290528,2.8363611795805954,515.4036362383356
14704,4276.67531865658,3085.1213808024627,5233.451127230937,1.2443617974877015,74.73368766921106
15736,29270.590070663675,6637.71941499712,7517.0147493661025,1.6262112198196537,132.5866033111827
5302,13800.647378258984,2115.033468737146,9863.865052250041,1.0884303656720171,271.0743179358244
12986,45475.44628968881,609.1097269038767,11768.16291812923,0.9421820477386504,2255.2460072476765
5735,40402.80352928798,9541.461770196946,5810.517314231678,0.8070030013997987,117.60129412455944
12195,45098.19334113157,3362.040534828298,13958.336935336769,2.2421655091426196,421.58294368026714
11067,4505.24303997823,4257.156830385288,17209.55236621304,0.5351396366717982,124.64303811952112
18805,43298.334832423534,2797.4723317715293,2666.607421410807,1.4722351835240373,399.52661050602853
3369,29857.751235884312,3319.4907945722084,5804.261292215134,1.6361802013208728,255.60504123057297
16473,11163.607932826852,9644.084177127557,6924.621728040758,1.2322967229378379,45.85202803501342
9578,15412.475425492315,1998.658923246282,2106.405424144049,1.1256821886907225,205.9567742614917
2736,23103.438821429525,4999.82652280943,12226.777541200658,2.0363553115100417,172.39790589771837
7014,31568.3777644005,6417.582246536273,4213.755050538816,2.5706941773662804,132.33763710342856
5423,12020.01355073901,2321.3573287612608,18139.144433646623,1.7640650305120165,315.95527014061554
2797,10748.612098011708,7184.763915153434,2759.2049979922062,2.2794527739020434,44.128136005297385
14822,44661.95505101548,6856.50863663098,14532.353864904248,2.3279050958447804,209.91832102856742
2513,42338.49174547231,9552.009251654967,13147.651828819242,2.768369025316013,139.5412181024553
2852,38455.45330805692,4657.620535954662,9371.01447103842,2.3339285474903124,240.95063109837008
18743,38164.09118630141,3908.5052327862068,10328.122534509312,1.1772816954731098,295.7325079151257
15638,38415.706263499065,3674.7730558489893,3191.8028866148607,0.9745848543353783,271.548436338277
4993,46242.94079994714,3706.7551386567015,576.6913914091565,2.7702541508212852,301.4725357905726
7825,42264.15954846952,472.67425063044243,18863.7621289594,2.416537483666134,3107.8717999068135
18934,19734.423472057257,2438.5828722502333,716.6883747325925,2.0633554497515245,206.68981706161782
2543,23829.472786485403,1288.4074113543,11517.3103817945,2.8705608369684605,657.3720561817893
3228,30425.88185000303,8818.00609299786,16269.611202841574,2.1827636721517454,127.52856002634623
17325,24042.185374705274,656.5398974679165,102.85087329902521,2.0881795343888294,878.0948345820989
18946,15198.384509900414,3715.4918582464165,7645.674216138032,2.6722395807974113,147.33709459438415
9317,43126.9288865326,2272.229433084759,6094.161196035959,2.470615047918694,523.3778837214238
14841,40270.736358901886,6491.3719561146745,4169.0371260974325,1.2405506984138648,162.40930107341572
11255,19798.04031373009,3330.7644526744057,3307.329852530019,1.7486101845108852,165.56861230121322
7476,6175.996764608527,264.31501310863666,7538.355806598663,2.144309861517436,1238.8424500561032
11819,741.0434399328809,8948.982607291178,2880.3987264431876,1.0895920391975353,8.111820789234285
6613,5076.083372236637,6400.7882744565,3903.6452128359356,2.0981243883504064,26.774584999474737
8055,8159.787523410135,113.65545485302528,10942.053823954651,2.3436327125760004,4028.9588955038134
16974,33060.64852612312,6828.788728344292,4793.089953721949,1.1618464221221303,138.89226040992736
19648,11370.79844535132,2242.117230431049,1544.1491811570706,1.1744207420721908,136.5365297039719
2017,31923.861016573494,9639.83209094325,17297.935116747605,2.983421498785981,125.94384332613865
4312,16751.96333845956,4504.077177965774,8667.462750678202,1.414422310554732,134.0872489679632
9932,44805.106922504216,2309.559033700126,16600.883738421682,0.5711999191576187,636.2548966946042
8876,23719.290267618984,399.4636585397918,1035.212471645439,0.9250519794772623,1489.3394262508361
8886,33806.088908016194,681.4063716076461,12739.190325368474,2.3849668877812453,1640.7959216029578
15898,23316.869945233582,658.6603973885644,16370.319775354947,2.184448017643857,1442.9802151784713
15899,45670.670668943574,411.7474349739486,13927.18405530434,2.5870604593420734,3471.1137431557454
3652,34526.828746332816,5529.960833193876,16862.45020944696,2.1455867685681413,220.00950713314325
4174,32286.84280460799,8481.444894189292,2244.5669988068385,2.0192024894150657,100.84389377508109
13926,29818.893897630467,3525.9314041289526,3426.6939560114574,2.2901964824681675,230.3833054041023
4880,49436.27024180653,3552.5189523463123,3184.9077962826477,2.7527858839983965,358.0445889580279
8837,34395.505383442665,1130.1326600944349,12691.677105218734,2.3021568295001433,1000.2919293047089
12760,37829.93905525574,111.73036913781372,19946.129098760895,0.7679894570057179,12409.540990189997
2398,4544.744559714152,9522.37617504156,8302.595705609032,2.4893829885168453,33.57554504185698
10185,40804.014274153975,4631.223992601829,18271.414742103727,2.957611302157045,307.4253557628078
18782,30037.475960444255,7400.153454842525,17848.91327294443,0.5070214977226096,153.72405984378986
13523,17164.765562992805,8695.27654869277,16238.855568017183,1.7293601978421296,90.53646936143892
15845,29293.677305474655,1208.4554319225165,9595.83840106238,0.5908228599500602,772.8503641529261
15817,31464.73150504974,2699.9712839044037,6363.946621785796,2.887881925887408,338.3558713078658
6934,13379.377977313887,5069.604147363639,1120.2025465470044,2.8962469065745253,65.82566554848943
8771,22134.701235566095,3044.112676627477,9579.586651617754,2.0749417808285524,252.60195297376433
13159,36206.696654694955,627.3811172182234,17472.39404191645,1.765941769246004,2053.1510140689597
8287,11679.478748257854,8939.32878530276,9620.745128337385,0.5840005042549143,55.96789597980738
1685,41888.20422791228,2573.4320690780446,32.56862951498629,2.9160586396636923,392.4636902471238
3559,4337.562256155988,820.5269681637584,15908.181748515457,2.9279828285282115,592.7276481804785
11712,29270.279991062365,4281.110633059021,2580.311735305256,2.3580728286957484,172.75553480583753
4434,19294.4958249244,8063.563033159467,3290.8019998724412,0.5722951655429976,71.71222989269963
1937,3139.013354509745,1767.636986504136,4675.485507512991,2.490211833558019,105.03742749725824
10860,38837.10058533543,4425.2436129889875,3886.2123668957715,1.904877066335617,232.11256952197837
12428,27553.82112432904,1936.6954621285263,14333.12468307674,2.9289363754387345,520.5791410568063
8529,35908.628341073425,8199.364992064875,18813.671831032832,2.2052197800407494,159.73530023177915
16058,19316.097950916654,5276.121864815515,2341.5489163724,2.8897721290127665,95.59284235111515
19157,43051.20792378324,5825.898127051996,7800.136739339951,0.7605269508906333,211.26034650662262
6194,4643.472223183407,7500.730817278253,12028.511260655625,2.389614914575584,53.5292087659022
19209,12050.995229081702,9403.063983374976,9452.659625720378,2.70681089793868,58.79264199225351
18935,39832.8559088422,1147.4094097538477,6982.473590748162,2.0898881892416625,975.6517306684503
7860,47756.62315103165,8470.980337159277,4471.31116127701,1.8531671779224521,147.87952191340025
650,42399.063126331625,4794.86383312029,11057.087763878919,2.4376927635956536,266.8507639623586
10745,11927.589587306407,6440.950616998416,10165.448306907407,2.6373779822190175,89.7463584371633
12216,17752.65747209768,8542.479560547761,19828.489748924752,2.0582962193436707,102.7811167092635
7882,38392.060281182276,3333.8544680693435,9274.709398913115,2.337617845035675,342.63246769941617
2265,47340.46179639058,8708.355317317697,17690.389130284886,1.4997634780262754,179.83832169757926
7994,14817.74202275307,6351.034282745781,18885.263286957717,1.3699822519022562,129.00706107827773
12408,19623.934233549997,2862.20450766767,6566.781678846441,1.0100882921985517,214.10638546893847
4500,1632.1888904726477,9205.949839022793,5980.484175336976,2.0627970498707877,20.10295143370948
9613,25467.892373533974,672.5622278482498,18842.33878099073,2.544635282835972,1581.0044064138476
1454,4864.005984640268,5946.390478549599,11556.244637039048,2.158739720021422,66.22491889590856
584,4736.850245133618,266.98742814442545,3839.07433099651,1.4810529673212345,774.8264558753913
9109,38185.148746108134,908.597187448497,5112.867479691752,2.968069581752971,1142.3905787500537
12941,17524.035143207006,1091.6864543057918,406.7314610383077,0.515432024897028,394.9628966086243
11453,46814.16780578879,8953.225014495592,6440.863654786608,1.274724746115826,141.2275468888045
16391,35946.13680515247,5631.15751144948,12420.567214404165,2.9204569336092763,205.89302079212655
9064,15090.730851917457,2674.1114491033113,6234.8095351264465,1.4634535727719629,191.7568615211455
17978,34253.160013499575,3967.2912208256416,4570.274491917301,2.050377133591807,236.7446991033059
3773,43347.19194061852,8396.675925219866,1174.5245091662348,1.0992180883479181,122.29163815690856
14893,22083.83783849567,5744.136555831985,16932.666603907146,2.2250262720224723,169.2258073496713
5364,28307.698230980994,413.1227524890356,12946.312231733678,2.1218185720309504,2396.002409294928
18066,11265.67538799616,8725.152549420809,18172.116138121564,2.0428208404664514,74.64925363788964
16507,20409.330743399463,5430.793911948142,438.4885644913883,1.440081280651937,97.90596016735525
5827,29162.942781097205,2042.3212842099474,18438.746852665045,2.8908275538857096,559.900404000321
10977,30966.175787250428,7180.547738017405,10467.754895688251,2.109023581286588,139.29458180536466
3398,36141.702512221585,5385.5276303859355,2705.470327416759,0.7321341892117248,169.52565527586643
16047,47888.982873980654,1974.4626783195513,5038.6225481107695,2.3410052732616475,637.7619672315742
11441,42007.599773795075,6535.872448277979,2899.394367069914,1.298876438773507,168.22237528725736
10501,42653.56799771156,6449.904538127521,4527.31022845825,1.325370162368604,177.6109413542643
16565,28096.8453462234,9551.748398313832,5253.590419621812,1.0645312998015473,84.95614945482757
5592,7636.588457391611,2716.2166890081758,11663.891757447242,2.119930786686224,167.15464840851686
11088,31956.85505177829,5528.8458384385585,5227.0006179274,2.8895345475522936,159.51479025857853
9013,20609.786181430663,3278.1637627807777,9828.649766973323,2.5465955333736483,228.984163190679
1703,2076.1201084421837,3051.9866273996854,12841.662631347268,2.810253309669558,113.4254889805445
16694,10145.259008050378,5105.849420362182,15569.689699792943,2.826870960112924,116.47335363839169
15730,38074.182121040045,7177.11005156746,17658.714607771082,0.5038644870273696,187.2751864465056
8049,31734.75678814196,6087.655564601685,3177.577371805558,2.0608146331557404,138.57365864301127
17009,48932.36111882881,1261.6202879046855,12883.905935685247,2.82522063467471,1175.4324565308598
11113,46210.55907838544,9231.53100223406,2260.757990068372,1.8785251486096466,126.03942643006326
11454,29915.84025883041,7116.566088582038,4692.656102370672,2.200463893936238,114.19044351903187
16753,8169.601949663084,5835.333335939297,11400.764662297714,1.5918324579620013,73.47274565069577
4097,17149.11589819956,1527.924132003644,18946.60420729177,2.629631589750898,565.4523644956812
3077,12034.029337340671,1435.3974695767824,12173.204885519748,0.9083084522769781,402.1283915429644
16087,23790.55613787103,3005.2567160456456,17517.90737310381,0.730297341226535,334.89649306545044
12864,40128.385122434884,9238.641138399807,13435.432095857686,1.431574571570877,141.72933184220483
11590,41181.495744889566,1555.0389154683608,14985.940557094638,0.697212578988647,866.8173501912705
4124,9314.253066874466,6581.20090599266,4429.402472078581,0.853972704509192,45.93686479004937
2110,27679.839960277302,6484.273233268615,9723.838961331363,0.8937270099661991,132.2674512666174
10610,33998.265783035065,1010.2696833435714,16088.13450187541,0.512376337290352,1190.732655304552
5796,20133.26483365135,7102.626598355055,13210.390297486061,2.535248885990622,113.26331610894407
16440,45319.11220410454,4814.542745830002,622.8475403668509,2.7312286665040686,228.64437274624729
13692,18271.444453250395,5057.483887237938,13361.994410292822,0.6002025021850994,154.18681881851035
19747,24761.67248011321,154.3593266428185,3841.734286544829,1.0825795552947048,4444.099156424686
11775,29548.373197294168,8978.300867542634,18619.200629940264,1.352719076386841,131.4381076820322
13924,21653.949528700974,6142.66317613293,18582.584333675517,2.4955953348688316,157.06478269898014
4353,48199.938563585856,6084.827104777331,16896.701064926117,1.0831520689248129,255.5267166254966
11059,38143.03488379465,3952.256550427206,3906.1282322213797,1.4980878442672192,254.6133084667026
10765,41539.63669087419,7047.471714613301,2282.7950457472257,2.934394540585555,149.47960883000684
890,37755.19777129668,8346.972643706118,17816.41261826589,2.569374879926947,159.87633803049278
12842,29611.28344275285,5000.560010650157,9652.496552017208,0.749159056293432,186.4723925395426
14638,1894.1228671812385,5496.3234400623305,17544.747329266207,1.2988514760299135,88.28213037836164
16067,38354.79723807805,2162.7046718913493,17114.41204432191,1.9423907294281133,619.4846382783671
14793,30828.36287850109,3596.710671927458,17188.523767439016,2.207214314813741,318.96614607794413
9154,4496.265824307664,4734.79223471574,4626.945677257312,2.1116082364536766,45.58577244609014
9626,6369.7956994519955,6646.620190048962,13177.320276479442,0.710997342179742,67.30573917779856
17394,24319.06472726432,9324.258013637284,18777.293930960506,2.983028461333305,117.23100775931027
5368,42715.50369159464,1457.0874754888416,6704.493917107179,0.9573849574585748,817.1319576763265
12453,27910.5365525738,5337.43132853828,13187.194125510772,0.9394514169386652,182.7002325765102
15198,46020.98042107773,6148.530126076436,7324.6966814559155,1.1047238815447047,213.32730127466485
19793,40874.80342647689,8272.427586180322,5285.465825888254,1.5267882360729095,129.7798320223587
5713,31723.789701081885,8451.414143585655,16288.125129188715,1.3021489584042802,135.50185033772223
3266,16011.423747963428,6640.810231761462,3782.5679074068153,1.7800621251705422,71.04994790618859
13262,42710.32036908845,2026.8151032164285,2170.164821965359,2.776827707914456,530.257469430721
18492,33130.0680427683,7820.136927535925,5492.241262926261,0.6011968091981033,115.44978408745591
18574,27861.884510559707,5827.643832772623,8943.749561013936,1.4673262199852206,153.29975999194298
9461,25280.856191377963,9617.205616821982,15995.84662699235,2.9645943997806468,107.71128014810209
727,11034.201723916385,9536.841780823173,4664.572748980009,1.1199111334173721,38.07608749527394
11086,1279.0649799821022,5561.467080840222,18143.48339459946,2.5462830953507796,76.92797654214323
1307,35967.09604007719,9439.271750063996,10996.921885634954,1.4799716534628207,115.80168549117055
6860,46020.72423980569,354.7707718303395,14266.241054819897,2.775630948413817,4079.2625722933294
17431,9591.280811724911,9163.495632952357,5022.855245472997,2.0923881285295938,35.4653287555914
12763,46768.82085476759,9649.11992728601,16859.60850429072,2.7331888979007704,155.39176778400193
6016,4059.6353818162943,9792.849906334133,625.2610836147965,2.0867540184235347,11.235942142425884
10584,27847.025745433682,7802.176104072081,4225.615705877839,2.725694107221618,98.33272555596545
17607,6220.175924393451,1888.5409479479194,15598.968607263832,2.7602605331692063,272.81786812482744
11753,44510.670650591965,9749.111579469907,1297.1555675324753,1.2489549194382585,113.73515032992005
16521,5610.389399305958,4336.756735279933,11861.290357130665,2.5970228512290463,95.5899379816157
16998,12927.203721637752,4765.199817771293,14459.884124929149,2.6001072748037366,138.12495829559842
7161,40393.73434368641,249.74752553788161,11458.459641980204,2.262679624197353,4984.02664244751
4535,34580.09328293852,3498.9464917474806,2027.6023425246303,1.1028654885600595,247.63798013679073
14646,19712.328101699542,2645.7356927268233,11967.851240368065,0.7696260997446592,282.56188268224554
6951,41920.07298308328,4553.163613577648,12225.659306154661,2.045070518051692,287.2176624673065
8182,31967.14723534533,2764.9302210129053,9704.118917031608,2.13479929166952,358.4332879840533
13682,13358.98524963373,4528.087689743707,7289.48783896427,2.925554135382428,110.65197977093764
4661,37143.33364039581,1560.9030327832852,4871.240307868827,1.4953975170206995,644.2910898118787
12995,16986.456089966803,9525.067583018605,1534.6380176762775,2.3068053772263197,48.84562538696121
13412,40879.0525816033,6674.886248741758,704.2539629060341,2.6978907635405163,151.48816329655796
638,39188.813425774475,9885.688013504796,15829.5766661341,2.497050391580335,133.4268461701597
17559,15771.651871154423,147.69505786422192,10510.491998360274,1.5106973978550307,4275.350913368739
11286,5630.775242500194,8374.539400392292,2954.361028865169,1.0986628426560605,26.016592392519367
2336,41129.032979171934,934.2822643207054,1887.216057298864,0.5799721432070205,1102.9762306532375
11628,18540.21767090033,7761.052692463571,1821.250487263104,2.395219416414144,67.17194512211624
9372,16603.458641351674,9232.466271279423,2885.3961844985233,1.461960029394144,49.801600395037056
11571,1400.5647384310141,1492.7245928353202,570.4642251244119,1.7546474224779005,29.53335549968349
4866,36430.717466829774,9565.844725517978,15300.835049182566,2.95571898302166,129.53836773400184
2847,14066.377153630727,4418.995162740682,7336.022690915045,0.5119546826211198,114.78432254512384
17949,22075.67793052473,3507.656726369386,5754.065010005432,1.1887824622390157,185.58080663095555
14138,45039.86543204528,7978.082519767262,9220.076621873886,2.9527496868339096,164.86653902799023
11735,6702.684141539972,8545.47941271232,6215.217322742726,1.7199047509505254,38.34968815728996
3826,2382.9343952889226,8381.543652791936,13944.857697984167,2.8441492059454685,46.86432936537972
16762,28245.15335801168,6277.820120755809,5950.8327804084975,2.628505873688817,133.05072930142802
9421,35142.754396045486,3032.3786856093275,12415.12273379086,2.2791304034248396,378.89924273713206
8549,26644.43682797694,2837.799352370598,7485.845028939349,2.284368350391502,291.45386040124987
10085,17309.091080802227,2363.688948452279,8183.477230557599,0.5115918884748476,256.8870373409524
19786,18390.81643593562,1550.0855643529007,15660.929999737013,1.24299807954811,528.1399329559009
550,7907.579371077304,3986.4883443280796,10372.564486660467,1.6021581538323226,108.29738293770481
19852,15929.920615674297,8574.877578969943,8110.437692665191,1.7995119150350884,63.295510253760696
6866,38064.850052315975,9962.106041578309,6559.97189927616,1.6096190471188225,101.41406151474379
9209,25207.482471925865,6966.587336913452,13111.515512884931,1.591211757528887,136.73813639756392
8655,44592.50264486136,1645.901184442762,12533.882215435604,2.656532690682202,832.8193538449268
13394,8816.07699373342,6768.274211414608,1666.4226510665349,2.9240079419510425,33.836826113189
13168,22399.92035359949,2826.0483174234478,13493.265214581637,2.617585657414791,301.2600537341462
18903,35229.59399630449,7204.580524600075,9042.105813397358,2.2278829648506298,142.25688572600325
15269,13978.24179275407,2439.2300194904387,19479.508530014664,2.340729255770092,329.6536815677137
10621,13708.880553342704,1724.2434721059863,9368.670189149492,2.3433252682849908,327.1407634930121
6180,5727.296457758931,6381.29335934186,18866.98426314054,2.4992601565453922,90.50918509279605
9966,44700.09354988248,6882.997239467822,16077.864867180906,0.6397876675572538,209.95262656559336
3229,9040.174496128406,1929.2432264707722,19355.19574330986,0.686959831990961,348.8135670900518
10016,48521.289148206444,5168.87940574889,4117.995347775794,0.7434399327574701,246.14034383820285
15574,22717.47298226231,8818.427146925003,6646.374036390174,2.7779587972808715,80.56039658106285
17484,49098.382635590286,6879.685326722503,11767.108678849143,2.0544880244904897,211.89278649296313
13391,2497.4933345351715,6791.214472391673,1947.1854613052342,1.6383042293072532,16.922682719254585
2296,28571.107757689148,7263.183406273113,14228.301965706103,2.4255861209856873,136.84360482091893
9004,34696.525733848604,3565.216990678771,5382.518441661566,1.0502708654527835,263.84916730691384
5699,26059.27675928372,2138.8633309496317,2988.8799462006778,2.5125356259677862,321.9525754996634
13840,28720.088326045447,7361.667240303502,1178.9047665370144,1.3646441047229936,94.20519226831513
1162,27150.811355389946,8138.214738543839,8300.679934849413,2.0861809155529856,104.79019331046075
6277,7898.129465286298,8968.482114140801,2545.7875786535465,2.9686362730233475,25.648404038352904
16269,26829.42869249968,7972.86590492696,9980.652455624273,0.6796957319749337,115.12999741930622
9186,27315.623250247758,3526.282342212376,8180.932461533926,2.8937262056506103,246.25676791471923
19931,18101.290027131996,4723.03029688918,17417.169433226358,2.4194861804697805,178.84733209226852
2694,30570.433530395763,7821.106414255829,1458.7656574733865,1.6135756671491281,97.80529667507608
2231,20889.25318728185,5422.189357451595,17194.602550335883,0.7563254248232707,165.72999809579557
12325,37880.16630258115,5615.8485706385,14299.785351067354,0.7792461646239897,223.8627883643433
19785,2391.400993299473,9431.19837748815,12920.29210984482,1.956079826794806,41.52625647552483
